HS부호,HS6단위,품목 대분류,품목상세
8544492011,8544.49,전선 및 케이블,전선 및 케이블 : 전압이 80볼트 이하인 것
8544492012,8544.49,전선 및 케이블,"전선 및 케이블 : 전압이 80볼트 초과 1,000볼트 이하인 것"
8544492090,8544.49,전선 및 케이블,전선 및 케이블 : 기타
8544499000,8544.49,, : 기타
8544499010,8544.49,, : 전기통신용
8544499011,8544.49,전선 및 케이블,전선 및 케이블 : 전압이 80볼트 이하인 것
8544499012,8544.49,전선 및 케이블,"전선 및 케이블 : 전압이 80볼트 초과 1,000볼트 이하인 것"
8544499090,8544.49,전선 및 케이블,전선 및 케이블 : 기타
8544601000,8544.60,, : 전압이 10킬로볼트 이하인 것
8544601010,8544.60,전선 및 케이블,전선 및 케이블 : 플라스틱 절연전선
8544601090,8544.60,전선 및 케이블,전선 및 케이블 : 기타
8544602000,8544.60,, : 전압이 10킬로볼트 초과 100킬로볼트 이하인 것
8544602010,8544.60,전선 및 케이블,전선 및 케이블 : 플라스틱 절연전선
8544602090,8544.60,전선 및 케이블,전선 및 케이블 : 기타
8544603000,8544.60,, : 전압이 100킬로볼트를 초과하는 것
8544603010,8544.60,전선 및 케이블,전선 및 케이블 : 플라스틱 절연전선
8544603090,8544.60,전선 및 케이블,전선 및 케이블 : 기타
8544700000,8544.70,전선 및 케이블,전선 및 케이블 : 광섬유 케이블
8545110000,8545.11,기타 IT부품,기타 IT부품 : 노(爐)용
8545190000,8545.19,기타 IT부품,기타 IT부품 : 기타
8545200000,8545.20,기타 IT부품,기타 IT부품 : 브러시
8545901000,8545.90,기타 IT부품,기타 IT부품 : 탄소봉
8545902000,8545.90,기타 IT부품,기타 IT부품 : 탄소난방필름
8545909000,8545.90,기타 IT부품,기타 IT부품 : 기타
8546100000,8546.10,기타 전기기계,기타 전기기계 : 유리로 만든 것
8546200000,8546.20,기타 전기기계,기타 전기기계 : 도자제의 것
8546901000,8546.90,기타 전기기계,기타 전기기계 : 플라스틱으로 만든 애자
8546909000,8546.90,기타 전기기계,기타 전기기계 : 기타
8547100000,8547.10,기타 전기기계,기타 전기기계 : 도자제의 절연용 물품
8547200000,8547.20,기타 전기기계,기타 전기기계 : 플라스틱으로 만든 절연용 물품
8547900000,8547.90,기타 전기기계,기타 전기기계 : 기타
8548001000,8548.00,집적회로반도체 부품,집적회로반도체 부품 : 전자 초소형 조립회로 
8548009000,8548.00,기타 전기기계 부품,기타 전기기계 부품 : 기타
8549110000,8549.11,기타 전기기계 부품,"기타 전기기계 부품 : 연산(鉛酸) 축전지의 웨이스트(waste)와 스크랩(scrap), 수명이 끝난 연산 축전지"
8549121000,8549.12,기타 전기기계 부품,기타 전기기계 부품 : 납을 함유한 것
8549122000,8549.12,기타 전기기계 부품,기타 전기기계 부품 : 카드뮴을 함유한 것
8549123000,8549.12,기타 전기기계 부품,기타 전기기계 부품 : 수은을 함유한 것
8549130000,8549.13,기타 전기기계 부품,기타 전기기계 부품 : 화학적 유형에 따라 선별된 것(납ㆍ카드뮴ㆍ수은을 함유하지 않은 것으로 한정한다)
8549141000,8549.14,기타 전기기계 부품,기타 전기기계 부품 : 철강ㆍ구리ㆍ니켈ㆍ아연을 함유한 것
8549142000,8549.14,기타 전기기계 부품,기타 전기기계 부품 : 망간을 함유한 것
8549149000,8549.14,기타 전기기계 부품,기타 전기기계 부품 : 기타 
8549190000,8549.19,기타 전기기계 부품,기타 전기기계 부품 : 기타
8549211000,8549.21,기타 금속광물,기타 금속광물 : 철강·구리·니켈·납·아연을 함유한 것
8549212000,8549.21,기타 금속광물,기타 금속광물 : 유리·카드뮴·망간을 함유한 것
8549219000,8549.21,기타 금속광물,기타 금속광물 : 기타
8549291000,8549.29,기타 금속광물,기타 금속광물 : 철강·구리·니켈·납·아연을 함유한 것
8549292000,8549.29,기타 금속광물,기타 금속광물 : 유리·카드뮴·망간을 함유한 것
8549299000,8549.29,기타 금속광물,기타 금속광물 : 기타
8549311000,8549.31,기타 전기기계 부품,기타 전기기계 부품 : 철강·구리·니켈·납·아연을 함유한 것
8549312000,8549.31,유리 및 유리제품,유리 및 유리제품 : 유리·카드뮴·망간을 함유한 것
8549319000,8549.31,기타 전기기계 부품,기타 전기기계 부품 : 기타
8549391000,8549.39,기타 전기기계 부품,기타 전기기계 부품 : 철강·구리·니켈·납·아연을 함유한 것
8549392000,8549.39,기타 전기기계 부품,기타 전기기계 부품 : 유리·카드뮴·망간을 함유한 것
8549399000,8549.39,기타 전기기계 부품,기타 전기기계 부품 : 기타
8549911000,8549.91,기타 전기기계 부품,기타 전기기계 부품 : 철강·구리·니켈·납·아연을 함유한 것
8549912000,8549.91,유리 및 유리제품,유리 및 유리제품 : 유리·카드뮴·망간을 함유한 것
8549919000,8549.91,기타 전기기계 부품,기타 전기기계 부품 : 기타
8549991000,8549.99,기타 전기기계 부품,기타 전기기계 부품 : 철강·구리·니켈·납·아연을 함유한 것
8549992000,8549.99,기타 전기기계 부품,기타 전기기계 부품 : 유리·카드뮴·망간을 함유한 것
8549999000,8549.99,기타 전기기계 부품,기타 전기기계 부품 : 기타
8601100000,8601.10,철도차량,철도차량 : 외부 전원으로 주행하는 것
8601200000,8601.20,철도차량,철도차량 : 축전지로 주행하는 것
8602100000,8602.10,철도차량,철도차량 : 디젤 전기기관차
8602900000,8602.90,철도차량,철도차량 : 기타
8603101000,8603.10,철도차량,철도차량 : 객차
8603102000,8603.10,철도차량,철도차량 : 화차
8603901000,8603.90,철도차량,철도차량 : 객차
8603902000,8603.90,철도차량,철도차량 : 화차
8604004000,8604.00,철도차량,철도차량 : 궤도검사차
8604009000,8604.00,철도차량,철도차량 : 기타
8605001000,8605.00,철도차량,철도차량 : 객차
8605002000,8605.00,철도차량,철도차량 : 수하물차
8605009000,8605.00,철도차량,철도차량 : 기타
8606100000,8606.10,철도차량,철도차량 : 탱크차와 이와 유사한 차
8606300000,8606.30,철도차량,철도차량 : 자기양하식(self-discharging) 화차(소호 제8606.10호의 것은 제외한다)
8606910000,8606.91,철도차량,철도차량 : 덮개가 있는 것으로서 밀폐되어 있는 것
8606920000,8606.92,철도차량,철도차량 : 덮개가 없는 것으로서 고정된 측면의 높이가 60센티미터를 초과하는 것
8606990000,8606.99,철도차량,철도차량 : 기타
8607110000,8607.11,철도차량 부품,철도차량 부품 : 구동식 보기(bogie)와 비셀보기(bissel-bogie)
8607120000,8607.12,철도차량 부품,철도차량 부품 : 그 밖의 보기(bogie)와 비셀보기(bissel-bogie)
8607191000,8607.19,철도차량 부품,철도차량 부품 : 차축
8607192000,8607.19,철도차량 부품,철도차량 부품 : 차륜
8607193000,8607.19,철도차량 부품,철도차량 부품 : 윤축(輪軸)
8607199000,8607.19,철도차량 부품,철도차량 부품 : 기타
8607210000,8607.21,철도차량 부품,철도차량 부품 : 공기식 제동장치와 그 부분품
8607290000,8607.29,철도차량 부품,철도차량 부품 : 기타
8607301000,8607.30,철도차량 부품,철도차량 부품 : 훅
8607302000,8607.30,철도차량 부품,철도차량 부품 : 연결장치
8607303000,8607.30,철도차량 부품,철도차량 부품 : 완충장치
8607309000,8607.30,철도차량 부품,철도차량 부품 : 기타
8607910000,8607.91,철도차량 부품,철도차량 부품 : 기관차용
8607990000,8607.99,철도차량 부품,철도차량 부품 : 기타
8608001000,8608.00,기타 수송장비 부품,기타 수송장비 부품 : 철도ㆍ궤도선로용 장치물
8608002000,8608.00,기타 수송장비 부품,기타 수송장비 부품 : 기계식의 신호ㆍ안전ㆍ교통 관제용 기기
8608009000,8608.00,기타 수송장비 부품,기타 수송장비 부품 : 부분품
8609001000,8609.00,기타 수송장비,기타 수송장비 : 액체 운반용
8609002000,8609.00,기타 수송장비,기타 수송장비 : 압축가스 운반용
8609003000,8609.00,기타 수송장비,기타 수송장비 : 일반화물 운반용
8609004000,8609.00,기타 수송장비,기타 수송장비 : 살아있는 동물 운반용
8609005000,8609.00,기타 수송장비,기타 수송장비 : 냉동용과 냉장용
8609009000,8609.00,기타 수송장비,기타 수송장비 : 기타
8701100000,8701.10,경작기계,경작기계 : 차축이 하나인 트랙터
8701211000,8701.21,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701212000,8701.21,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701221000,8701.22,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701222000,8701.22,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701231000,8701.23,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701232000,8701.23,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701241000,8701.24,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701242000,8701.24,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701291000,8701.29,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701292000,8701.29,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701300000,8701.30,기타 자동차수송장비,기타 자동차수송장비 : 무한궤도식 트랙터
8701911000,8701.91,, : 트레일러 견인용의 도로주행식 트랙터
8701911010,8701.91,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701911020,8701.91,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701912000,8701.91,기타 자동차수송장비,기타 자동차수송장비 : 농업용 트랙터
8701919000,8701.91,기타 자동차수송장비,기타 자동차수송장비 : 기타
8701921000,8701.92,, : 트레일러 견인용의 도로주행식 트랙터
8701921010,8701.92,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701921020,8701.92,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701922000,8701.92,기타 자동차수송장비,기타 자동차수송장비 : 농업용 트랙터
8701929000,8701.92,기타 자동차수송장비,기타 자동차수송장비 : 기타
8701931000,8701.93,, : 트레일러 견인용의 도로주행식 트랙터
8701931010,8701.93,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701931020,8701.93,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701932000,8701.93,기타 자동차수송장비,기타 자동차수송장비 : 농업용 트랙터
8701939000,8701.93,기타 자동차수송장비,기타 자동차수송장비 : 기타
8701941000,8701.94,, : 트레일러 견인용의 도로주행식 트랙터
8701941010,8701.94,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701941020,8701.94,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701942000,8701.94,기타 자동차수송장비,기타 자동차수송장비 : 농업용 트랙터
8701949000,8701.94,기타 자동차수송장비,기타 자동차수송장비 : 기타
8701951000,8701.95,, : 트레일러 견인용의 도로주행식 트랙터
8701951010,8701.95,기타 자동차수송장비,기타 자동차수송장비 : 신차
8701951020,8701.95,기타 자동차수송장비,기타 자동차수송장비 : 중고차
8701952000,8701.95,기타 자동차수송장비,기타 자동차수송장비 : 농업용 트랙터
8701959000,8701.95,기타 자동차수송장비,기타 자동차수송장비 : 기타
8702101000,8702.10,, : 15인 이하인 것
8702101010,8702.10,화물자동차,화물자동차 : 신차
8702101020,8702.10,화물자동차,화물자동차 : 중고차
8702102000,8702.10,, : 15인 초과 35인 이하인 것
8702102010,8702.10,화물자동차,화물자동차 : 신차
8702102020,8702.10,화물자동차,화물자동차 : 중고차
8702103000,8702.10,, : 35인 초과인 것
8702103010,8702.10,화물자동차,화물자동차 : 신차
8702103020,8702.10,화물자동차,화물자동차 : 중고차
8702201000,8702.20,화물자동차,화물자동차 : 신차
8702202000,8702.20,화물자동차,화물자동차 : 중고차
8702301000,8702.30,화물자동차,화물자동차 : 신차
8702302000,8702.30,화물자동차,화물자동차 : 중고차
8702401000,8702.40,전기자동차,전기자동차 : 신차
8702402000,8702.40,전기자동차,전기자동차 : 중고차
8702901000,8702.90,, : 15인 이하인 것
8702901010,8702.90,화물자동차,화물자동차 : 신차
8702901020,8702.90,화물자동차,화물자동차 : 중고차
8702902000,8702.90,, : 15인 초과 35인 이하인 것
8702902010,8702.90,화물자동차,화물자동차 : 신차
8702902020,8702.90,화물자동차,화물자동차 : 중고차
8702903000,8702.90,, : 35인 초과인 것
8702903010,8702.90,화물자동차,화물자동차 : 신차
8702903020,8702.90,화물자동차,화물자동차 : 중고차
8703101000,8703.10,기타 수송장비,기타 수송장비 : 설상주행용
8703102000,8703.10,기타 수송장비,기타 수송장비 : 골프용차
8703109000,8703.10,기타 수송장비,기타 수송장비 : 기타
8703217000,8703.21,"가솔린 1,000cc이하 승용차 - 신차","가솔린 1,000cc이하 승용차 - 신차 : 신차"
8703218000,8703.21,"가솔린 1,000cc이하 승용차 - 중고차","가솔린 1,000cc이하 승용차 - 중고차 : 중고차"
8703227000,8703.22,"가솔린 1,000cc초과 승용차1,500cc이하 - 신차","가솔린 1,000cc초과 승용차1,500cc이하 - 신차 : 신차"
8703228000,8703.22,"가솔린 1,000cc초과 승용차1,500cc이하 - 중고차","가솔린 1,000cc초과 승용차1,500cc이하 - 중고차 : 중고차"
8703231000,8703.23,," : 2,000시시 이하인 것"
8703231010,8703.23,"가솔린 1,500cc초과 승용차2,000cc이하 - 신차","가솔린 1,500cc초과 승용차2,000cc이하 - 신차 : 신차"
8703231020,8703.23,"가솔린 1,500cc초과 승용차2,000cc이하 - 중고차","가솔린 1,500cc초과 승용차2,000cc이하 - 중고차 : 중고차"
8703239000,8703.23,, : 기타
8703239010,8703.23,"가솔린 2,000cc초과 승용차3,000cc이하 - 신차","가솔린 2,000cc초과 승용차3,000cc이하 - 신차 : 신차"
8703239020,8703.23,"가솔린 2,000cc초과 승용차3,000cc이하 - 중고차","가솔린 2,000cc초과 승용차3,000cc이하 - 중고차 : 중고차"
